"PID","MS_SubClassOne_and_Half_Story_Finished_All_Ages","MS_SubClassOne_Story_1946_and_Newer_All_Styles","MS_SubClassOne_Story_PUD_1946_and_Newer","MS_SubClassTwo_Story_1946_and_Newer","MS_ZoningResidential_Low_Density","MS_ZoningResidential_Medium_Density","Lot_Frontage","Lot_Area","AlleyNo_Alley_Access","Lot_ShapeRegular","Lot_ShapeSlightly_Irregular","Land_ContourLvl","Lot_ConfigCorner","Lot_ConfigCulDSac","Lot_ConfigInside","NeighborhoodCollege_Creek","NeighborhoodEdwards","NeighborhoodGilbert","NeighborhoodNorth_Ames","NeighborhoodNorthridge_Heights","NeighborhoodOld_Town","NeighborhoodSawyer","NeighborhoodSomerset","Condition_1Feedr","Condition_1Norm","Bldg_TypeOneFam","Bldg_TypeTwnhsE","House_StyleOne_and_Half_Fin","House_StyleOne_Story","House_StyleTwo_Story","Overall_QualAbove_Average","Overall_QualAverage","Overall_QualBelow_Average","Overall_QualGood","Overall_QualVery_Good","Overall_CondAbove_Average","Overall_CondAverage","Overall_CondGood","Year_Built","Year_Remod_Add","Roof_StyleGable","Roof_StyleHip","Exterior_1stHdBoard","Exterior_1stMetalSd","Exterior_1stPlywood","Exterior_1stVinylSd","Exterior_1stWd.Sdng","Exterior_2ndHdBoard","Exterior_2ndMetalSd","Exterior_2ndPlywood","Exterior_2ndVinylSd","Exterior_2ndWd.Sdng","Mas_Vnr_TypeBrkFace","Mas_Vnr_TypeNone","Mas_Vnr_TypeStone","Mas_Vnr_Area","Exter_QualGood","Exter_QualTypical","Exter_CondGood","Exter_CondTypical","FoundationBrkTil","FoundationCBlock","FoundationPConc","Bsmt_QualExcellent","Bsmt_QualGood","Bsmt_QualTypical","Bsmt_CondTypical","Bsmt_ExposureAv","Bsmt_ExposureGd","Bsmt_ExposureMn","Bsmt_ExposureNo","BsmtFin_Type_1ALQ","BsmtFin_Type_1BLQ","BsmtFin_Type_1GLQ","BsmtFin_Type_1LwQ","BsmtFin_Type_1Rec","BsmtFin_Type_1Unf","BsmtFin_SF_1","BsmtFin_Type_2Unf","Bsmt_Unf_SF","Total_Bsmt_SF","Heating_QCExcellent","Heating_QCGood","Heating_QCTypical","Central_AirN","Central_AirY","ElectricalFuseA","ElectricalSBrkr","First_Flr_SF","Second_Flr_SF","Gr_Liv_Area","Bsmt_Full_Bath","Bsmt_Half_Bath","Full_Bath","Half_Bath","Bedroom_AbvGr","Kitchen_QualExcellent","Kitchen_QualGood","Kitchen_QualTypical","TotRms_AbvGrd","FunctionalTyp","Fireplaces","Fireplace_QuGood","Fireplace_QuNo_Fireplace","Fireplace_QuTypical","Garage_TypeAttchd","Garage_TypeBuiltIn","Garage_TypeDetchd","Garage_TypeNo_Garage","Garage_Yr_Blt","Garage_FinishFin","Garage_FinishNo_Garage","Garage_FinishRFn","Garage_FinishUnf","Garage_Cars","Garage_Area","Garage_QualNo_Garage","Garage_QualTypical","Garage_CondNo_Garage","Garage_CondTypical","Paved_DriveDirt_Gravel","Paved_DrivePaved","Wood_Deck_SF","FenceMinimum_Privacy","FenceNo_Fence","Mo_Sold","Year_Sold","Sale_TypeNew","Sale_TypeWD.","Sale_ConditionAbnorml","Sale_ConditionNormal","Sale_ConditionPartial","Longitude","Latitude"
907252220,0,0,0,1,1,0,0,11885,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,2001,2001,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,108,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,3,1,309,1299,1,0,0,0,1,0,1,1299,573,1872,1,0,2,1,3,1,0,0,7,1,1,0,0,1,0,1,0,0,2001,0,0,1,0,2,531,0,1,0,1,0,1,160,0,1,11,2009,0,1,0,1,0,-93.682623,42.01877
907253130,0,0,0,1,1,0,0,11050,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2000,2000,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,204,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,3,1,536,1440,1,0,0,0,1,0,1,1476,677,2153,1,0,2,1,3,1,0,0,8,1,2,0,0,0,1,0,0,0,2000,1,0,0,0,3,736,0,1,0,1,0,1,253,0,1,5,2009,0,1,0,1,0,-93.682983,42.018703
907260030,0,0,0,1,1,0,70,8749,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,2002,2002,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,7,1,840,840,1,0,0,0,1,0,1,840,885,1725,0,0,2,1,3,0,1,0,6,1,0,0,1,0,1,0,0,0,2002,0,0,1,0,2,550,0,1,0,1,0,1,0,0,1,11,2009,0,1,0,1,0,-93.686744,42.016973
907265010,0,0,0,1,1,0,0,11250,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,2001,2001,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,7,1,944,944,1,0,0,0,1,0,1,944,926,1870,0,0,2,1,3,0,1,0,6,1,0,0,1,0,1,0,0,0,2001,0,0,1,0,2,608,0,1,0,1,0,1,256,0,1,5,2009,0,1,0,1,0,-93.685673,42.016978
907275010,0,1,0,0,1,0,90,15750,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1999,2000,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,260,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,3,1,216,1462,1,0,0,0,1,0,1,1513,0,1513,1,0,2,0,2,0,1,0,5,1,1,0,0,1,1,0,0,0,1999,1,0,0,0,2,521,0,1,0,1,0,1,135,0,1,6,2009,0,1,0,1,0,-93.67915,42.0181479
907275090,0,1,0,0,1,0,73,11883,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1996,1996,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,196,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,3,1,814,1504,1,0,0,0,1,0,1,1504,0,1504,1,0,2,0,3,0,1,0,6,1,1,0,0,1,1,0,0,0,1996,1,0,0,0,2,478,0,1,0,1,0,1,115,0,1,6,2009,0,1,0,1,0,-93.680706,42.018875
907275140,0,1,0,0,1,0,0,12782,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,2002,2003,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,164,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,3,1,462,1822,1,0,0,0,1,0,1,1828,0,1828,1,0,2,0,3,0,1,0,7,1,1,1,0,0,1,0,0,0,2002,1,0,0,0,2,523,0,1,0,1,0,1,194,0,1,6,2009,0,1,0,1,0,-93.681109,42.018866
907280170,0,1,0,0,1,0,70,8750,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1997,1998,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,209,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,3,1,306,1417,1,0,0,0,1,0,1,1417,0,1417,1,0,2,0,3,0,1,0,7,1,1,0,0,1,1,0,0,0,1997,0,0,0,1,2,511,0,1,0,1,0,1,60,0,1,8,2009,0,1,0,1,0,-93.681343,42.018006
907285020,0,0,0,1,1,0,0,9375,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1997,1998,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,573,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,3,1,318,1057,1,0,0,0,1,0,1,1057,977,2034,1,0,2,1,3,0,1,0,8,1,0,0,1,0,1,0,0,0,1998,0,0,1,0,2,645,0,1,0,1,0,1,576,0,0,2,2009,0,1,0,1,0,-93.681411,42.017856
907285050,0,0,0,1,1,0,70,8750,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1996,1996,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,7,1,880,880,1,0,0,0,1,0,1,909,807,1716,0,0,2,1,2,0,1,0,7,1,1,0,0,1,1,0,0,0,1996,0,0,1,0,2,512,0,1,0,1,0,1,0,0,1,7,2009,0,1,0,1,0,-93.680782,42.017856
907290070,0,1,0,0,1,0,70,9100,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,2001,2001,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,7,1,1212,1212,1,0,0,0,1,0,1,1212,0,1212,0,0,2,0,3,0,1,0,6,1,0,0,1,0,1,0,0,0,2001,0,0,1,0,2,573,0,1,0,1,0,1,356,0,1,6,2009,0,1,0,1,0,-93.68218,42.016819
907290090,0,1,0,0,1,0,75,9750,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,2000,2001,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,171,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,7,1,1630,1630,1,0,0,0,1,0,1,1630,0,1630,0,0,2,0,3,0,1,0,6,1,1,0,0,1,1,0,0,0,2000,0,0,0,1,2,451,0,1,0,1,0,1,74,0,1,10,2009,0,1,0,1,0,-93.68167,42.016797
907290180,0,0,1,0,0,1,0,4435,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,2003,2004,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,170,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,3,1,163,848,1,0,0,0,1,0,1,848,0,848,1,0,1,0,1,0,1,0,4,1,0,0,1,0,1,0,0,0,2003,1,0,0,0,2,420,0,1,0,1,0,1,140,0,1,6,2009,0,1,0,1,0,-93.681297,42.016274
907290210,0,0,1,0,0,1,0,4435,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,2003,2003,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,170,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,3,1,163,848,1,0,0,0,1,0,1,848,0,848,1,0,1,0,1,0,1,0,4,1,0,0,1,0,1,0,0,0,2003,1,0,0,0,2,420,0,1,0,1,0,1,140,0,1,5,2009,0,1,0,1,0,-93.681439,42.016271
907410130,0,1,0,0,1,0,85,10200,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,2007,2007,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,180,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,3,1,100,1578,1,0,0,0,1,0,1,1602,0,1602,1,0,2,0,3,0,1,0,7,1,1,1,0,0,1,0,0,0,2007,0,0,1,0,3,810,0,1,0,1,0,1,0,0,1,1,2009,0,1,0,1,0,-93.684115,42.016468
907412020,0,0,0,1,1,0,65,9313,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,2004,2004,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,7,1,864,864,1,0,0,0,1,0,1,864,864,1728,0,0,2,1,3,0,1,0,7,1,0,0,1,0,1,0,0,0,2004,0,0,1,0,2,572,0,1,0,1,0,1,187,0,1,4,2009,0,1,0,1,0,-93.685333,42.013957
907414020,0,1,0,0,1,0,63,8487,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,2004,2004,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,210,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,3,1,1480,1500,1,0,0,0,1,0,1,1500,0,1500,0,0,2,0,3,0,1,0,6,1,0,0,1,0,1,0,0,0,2004,0,0,1,0,2,570,0,1,0,1,0,1,192,0,1,8,2009,0,1,0,1,0,-93.686051,42.014054
907414080,0,0,0,1,1,0,64,8633,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,2005,2005,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,3,1,545,738,1,0,0,0,1,0,1,738,738,1476,1,0,2,1,3,0,1,0,7,1,0,0,1,0,1,0,0,0,2005,1,0,0,0,2,540,0,1,0,1,0,1,100,0,1,2,2009,0,1,0,1,0,-93.684536,42.013512
907420040,0,0,0,1,1,0,85,11069,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,2007,2007,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,7,1,608,608,1,0,0,0,1,0,1,608,788,1396,0,0,2,1,3,0,1,0,6,1,1,1,0,0,0,1,0,0,2007,1,0,0,0,2,440,0,1,0,1,0,1,100,0,1,7,2009,0,1,0,1,0,-93.6843,42.013392
908102050,0,1,0,0,1,0,67,8777,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1949,2003,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,1,0,1,1126,0,1126,0,0,2,0,2,0,1,0,5,1,0,0,1,0,0,0,1,0,2002,1,0,0,0,2,520,0,1,0,1,1,0,0,1,0,5,2009,0,1,0,1,0,-93.678305,42.020123
908102270,0,1,0,0,1,0,75,9937,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1964,1999,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,2,1,849,1486,1,0,0,0,1,0,1,1486,0,1486,1,0,1,0,3,0,0,1,7,1,0,0,1,0,0,0,1,0,1968,1,0,0,0,2,480,0,1,0,1,0,1,0,1,0,3,2009,0,1,0,1,0,-93.677407,42.021246
908102290,0,1,0,0,1,0,67,8877,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1938,1958,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,126,816,1,0,0,0,1,0,1,816,0,816,1,0,1,0,2,0,0,1,3,1,1,1,0,0,0,0,1,0,1958,0,0,0,1,1,288,0,0,0,0,0,1,0,0,1,5,2009,0,1,0,1,0,-93.676372,42.021219
908128060,0,0,0,0,1,0,64,7301,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,2003,2003,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,500,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,1,0,1,495,1427,1922,0,0,3,0,4,0,1,0,7,1,1,0,0,0,0,1,0,0,2003,0,0,1,0,2,672,0,1,0,1,0,1,0,0,1,7,2009,0,0,0,1,0,-93.672234,42.018988
908151050,0,0,0,1,1,0,75,7950,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1977,1977,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,140,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,2,1,155,690,0,0,1,0,1,0,1,698,728,1426,0,0,1,1,3,0,0,1,6,1,0,0,1,0,1,0,0,0,1977,1,0,0,0,2,440,0,1,0,1,0,1,252,1,0,7,2009,0,1,0,1,0,-93.6755239,42.0186549
908152035,0,1,0,0,1,0,80,10682,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1960,1971,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,3,1,615,1014,0,0,1,0,1,0,1,1149,0,1149,1,0,1,0,3,0,0,1,7,0,0,0,1,0,0,0,0,0,1968,1,0,0,0,1,544,0,1,0,1,0,1,0,1,0,7,2009,0,1,0,1,0,-93.6739723,42.0196717
908152100,0,0,0,0,1,0,72,7200,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1976,1976,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,255,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,410,1041,1,0,0,0,1,0,1,1125,0,1125,1,0,1,0,3,0,0,1,6,1,1,0,0,0,0,0,1,0,1977,0,0,0,1,1,352,0,1,0,1,0,1,296,0,0,10,2009,0,1,1,0,0,-93.675248,42.018928
908154040,0,1,0,0,1,0,86,13286,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,2007,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,340,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,3,1,464,1698,1,0,0,0,1,0,1,1698,0,1698,1,0,2,0,3,1,0,0,8,1,1,1,0,0,1,0,0,0,2007,1,0,0,0,3,768,0,1,0,1,0,1,327,0,1,2,2009,0,1,0,1,0,-93.676608,42.017026
908186080,0,0,0,0,0,1,35,3675,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,2005,2006,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,80,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,3,1,0,547,0,1,0,0,1,0,1,1072,0,1072,1,0,1,0,2,0,0,1,5,1,0,0,1,0,0,0,0,0,2005,1,0,0,0,2,525,0,1,0,1,0,1,0,0,1,4,2009,0,1,0,1,0,-93.669952,42.01896
908201040,0,1,0,0,1,0,50,9405,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1947,2008,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,7,1,698,698,1,0,0,0,1,0,1,698,0,698,0,1,1,0,2,0,0,1,4,1,0,0,1,0,0,0,0,1,NA,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,6,2009,0,1,0,1,0,-93.664779,42.022478
908203090,0,1,0,0,1,0,64,6410,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1959,1959,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,4,0,301,876,0,0,1,0,1,1,0,876,0,876,0,0,1,0,3,0,0,1,5,1,0,0,1,0,0,0,1,0,1959,0,0,0,1,1,320,0,1,0,1,0,1,0,1,0,3,2009,0,1,0,1,0,-93.666315,42.019423
908225290,0,1,0,0,1,0,70,11767,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1950,1950,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,6,1,0,1078,0,0,1,0,1,1,0,1368,0,1368,1,0,1,0,3,0,0,1,6,0,0,0,1,0,1,0,0,0,1950,0,0,1,0,1,195,0,1,0,1,0,1,0,0,1,6,2009,0,1,0,1,0,-93.664685,42.020321
908225370,1,0,0,0,1,0,50,8405,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1945,1950,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,0,1088,441,1529,0,0,2,0,4,0,0,1,9,0,0,0,1,0,0,0,1,0,1945,0,0,0,1,1,240,0,1,0,1,1,0,92,0,1,4,2009,0,1,0,1,0,-93.6644556,42.0217997
908229020,0,0,0,0,1,0,56,4060,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1922,1950,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,7,1,864,864,1,0,0,0,1,0,1,864,0,864,0,0,1,0,2,0,0,1,4,1,0,0,1,0,0,0,0,1,NA,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,7,2009,0,1,0,1,0,-93.659191,42.021496
908250030,0,1,0,0,1,0,74,10206,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1952,1952,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,944,0,944,0,0,1,0,2,0,0,0,4,0,0,0,1,0,0,0,1,0,1956,0,0,0,1,2,528,0,1,0,0,0,1,0,0,1,7,2009,0,1,0,1,0,-93.664812,42.019004
908275040,0,0,0,0,1,0,65,10926,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1959,1959,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,74,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,7,1,1678,1678,0,0,1,0,1,0,1,1678,0,1678,0,0,2,0,6,0,0,1,10,1,0,0,1,0,0,0,0,1,NA,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,8,2009,0,1,0,1,0,-93.6644024,42.01822
908275110,0,1,0,0,1,0,70,11767,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1956,1956,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,259,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,6,1,604,1150,1,0,0,0,1,0,1,1560,0,1560,0,0,1,0,2,0,0,1,7,0,1,0,0,1,1,0,0,0,1956,0,0,0,1,1,313,0,1,0,1,0,1,0,0,1,5,2009,0,1,0,1,0,-93.664336,42.019381
908276150,0,1,0,0,1,0,0,8926,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1956,1956,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,7,1,672,672,1,0,0,0,1,1,0,960,0,960,0,0,1,0,3,0,0,1,5,1,0,0,1,0,0,0,0,0,1956,0,0,0,1,1,288,0,1,0,1,0,1,64,1,0,10,2009,0,0,1,0,0,-93.663302,42.018592
909101010,1,0,0,0,1,0,67,12354,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1920,2000,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,7,1,684,684,0,1,0,0,1,0,1,684,512,1196,0,0,1,0,3,0,1,0,7,1,0,0,1,0,0,0,1,0,2005,0,0,0,1,2,528,0,1,0,1,0,1,0,0,0,8,2009,0,0,0,1,0,-93.657963,42.022092
909101100,1,0,0,0,1,0,45,8212,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1941,1950,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,6,1,94,720,1,0,0,0,1,0,1,854,444,1298,0,0,1,0,3,0,0,1,6,1,2,1,0,0,0,0,1,0,1940,0,0,0,1,1,256,0,1,0,1,0,1,84,0,1,9,2009,0,1,0,1,0,-93.656664,42.022088
909101140,1,0,0,0,1,0,60,10998,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1941,1960,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,4,0,156,984,1,0,0,0,1,0,1,984,620,1604,0,0,2,0,3,0,0,1,6,0,0,0,1,0,0,0,1,0,1977,0,0,0,1,2,660,0,1,0,1,0,1,0,0,1,7,2009,0,1,0,1,0,-93.655674,42.022091
909129090,1,0,0,0,0,0,70,6300,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1938,1950,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,88,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,4,1,0,832,0,0,1,0,1,0,1,832,436,1268,0,0,1,1,3,0,0,1,7,1,2,1,0,0,0,0,0,0,1938,0,0,0,1,1,250,0,1,0,1,0,1,0,0,1,7,2009,0,1,1,0,0,-93.651825,42.020123
909129100,1,0,0,0,0,0,55,4500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1932,2000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,6,1,611,793,1,0,0,0,1,0,1,848,672,1520,0,0,1,0,3,0,0,1,6,1,0,0,1,0,0,0,1,0,1968,0,0,0,1,1,281,0,1,0,1,0,1,0,0,1,7,2009,0,1,1,0,0,-93.652027,42.019713
909175080,0,0,0,0,1,0,60,8400,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1920,1950,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,1,0,290,0,0,1,1,0,0,0,438,0,438,0,0,1,0,1,0,0,0,3,1,0,0,1,0,0,0,1,0,1930,0,0,0,1,1,246,0,1,0,1,1,0,0,0,1,1,2009,0,1,0,1,0,-93.651786,42.017564
